id,name,position,defense,attack,speed,strength,stamina
194956,Edgar Costa,midfielder,43,30,40,98,53
235658,V. Nelsson,defender,53,48,78,65,56
204682,Rafael Lopes,forward,16,55,65,37,73
233097,R. van Drongelen,defender,77,59,13,36,37
214408,I. Lichnovsky,defender,71,64,29,32,16
223879,L. Ramos,forward,83,59,38,72,86
199813,G. Trauner,defender,46,21,86,24,26
216706,F. Mussis,midfielder,87,33,96,70,42
215938,M. Dal Hende,defender,88,81,41,73,91
214146,E. Perlaza,defender,31,21,86,65,44
179840,M. Spiranovic,defender,80,90,52,21,62
211840,M. Hartmann,defender,47,50,67,59,17
142720,C. Araujo,defender,71,68,67,64,41
169343,M. Madl,defender,37,84,75,72,61
221311,J. Arango,midfielder,21,69,51,16,43
212607,M. Chanot,defender,56,89,37,50,84
211325,A. Schiavone,midfielder,79,70,20,10,80
215159,W. Camacho,midfielder,23,49,26,95,82
164470,Pita,midfielder,37,78,69,48,90
204406,G. Achilier,defender,80,47,50,73,51
193909,Escassi,midfielder,16,16,77,20,56
207733,Filipe Augusto,midfielder,46,25,28,97,40
200309,T. Darikwa,defender,46,89,16,67,94
198261,T. Ream,defender,98,85,91,17,96
214388,D. Asprilla,forward,62,60,81,26,82
202356,Z. Erdal,defender,50,35,46,90,30
177522,Suso Santana,midfielder,21,72,94,21,64
203633,M. Bruno,midfielder,94,52,64,13,76
198000,J. Morrow,defender,70,11,41,44,80
192367,I. Canuto,defender,27,42,69,64,86
233061,M. Pereira Lage,midfielder,67,52,65,11,15
232293,V. Osimhen,forward,38,93,55,58,57
213092,S. Piette,midfielder,61,69,20,97,98
201572,M. Korhut,defender,55,49,63,15,86
203875,J. Mattheij,defender,81,57,75,65,41
235103,N. Ampomah,forward,20,51,90,15,95
214366,R. Carrascal,midfielder,36,99,58,94,40
234333,M. Maolida,forward,32,25,82,80,86
225884,J. Riojas,midfielder,11,84,36,22,54
192091,Welinton,defender,20,91,74,76,84
190555,Mossa,defender,25,91,42,76,43
202331,F. Quignon,midfielder,98,10,73,95,66
184154,N. De Pauw,midfielder,66,44,27,99,14
208730,E. Valentini,defender,13,82,32,32,78
179544,Y. Mulumbu,midfielder,57,58,33,63,61
201304,B. Kadrii,forward,96,42,89,52,86
211287,M. Fofana,midfielder,70,61,26,85,46
199511,W. Lautoa,defender,46,98,58,72,18
207440,F. Fragapane,midfielder,63,61,90,19,25
224591,Y. Bodiger,midfielder,43,54,73,68,19
198220,M. Bourabia,midfielder,39,77,86,85,37
228171,C. Ikonomidis,forward,87,53,75,77,48
208459,M. Dijks,midfielder,71,82,85,89,45
188234,Felipe,defender,47,46,84,79,11
241994,Y. Toyokawa,forward,57,81,46,31,13
209738,A. Cadavid,defender,44,78,73,29,58
200778,C. Christie,defender,13,68,97,54,70
179528,Xavi Torres,midfielder,60,87,92,51,52
213064,F. Calvo,defender,78,34,72,90,14
165191,C. Jerome,forward,84,91,40,58,69
243270,Heriberto Tavares,forward,46,99,66,22,39
188485,D. Polenta,defender,78,23,55,32,20
187205,L. Fuentes,defender,73,17,15,84,43
172613,L. Seijas,midfielder,98,86,44,29,61
231493,L. Kleinheisler,midfielder,61,44,60,60,10
203327,A. Galabinov,forward,60,73,17,80,72
240702,R. Yaremchuk,forward,33,98,76,34,77
210237,T. Pledl,forward,77,86,25,99,10
206141,K. Coulibaly,forward,29,19,79,30,11
204346,Fede Vico,midfielder,90,34,60,31,84
198970,J. Mensah,defender,87,78,74,44,81
194361,T. Makino,defender,81,70,56,89,29
201529,M. Capuano,defender,87,20,88,92,76
192824,W. Mesloub,midfielder,14,35,38,49,81
185144,M. Coda,forward,78,72,21,74,22
196151,S. Motta,midfielder,37,33,11,39,24
193847,Osmar,midfielder,39,83,11,17,26
222775,T. Pachonik,defender,78,54,59,56,13
146487,Susaeta,midfielder,29,31,35,77,50
213302,I. Tajouri-Shradi,forward,63,78,43,21,80
232756,F. Tomori,defender,35,20,16,26,20
229682,D. Fry,defender,13,99,11,56,19
212018,Koo Ja Ryong,defender,78,13,45,10,75
219180,Dani Calvo,defender,23,93,24,99,98
219690,Diego Galo,defender,67,92,76,21,91
201514,E. Kachunga,forward,19,84,26,11,29
244264,A. Gojak,midfielder,35,26,56,82,90
212519,R. Philippoteaux,midfielder,13,87,73,54,65
184614,M. Kramer,forward,25,50,89,63,35
218659,M. Targett,defender,72,22,19,74,12
212771,Rodolfo,midfielder,76,67,54,46,26
233250,Y. Suzuki,forward,52,51,44,52,81
205858,M. Nyatama,midfielder,68,84,21,46,34
214817,A. Sagal,forward,68,46,86,33,46
204320,X. Mercier,midfielder,87,75,62,31,27
209695,Eugeni,midfielder,39,10,89,69,40
240409,D. Kolovetsios,defender,80,35,19,26,45
213017,B. Davies,defender,51,71,60,14,89
168984,I. Bangoura,forward,60,65,82,65,33
201240,T. Barkhuizen,midfielder,40,93,38,92,44
199960,J. Paterson,midfielder,52,46,57,99,17
139799,S. Silva,forward,26,95,83,19,60
235029,F. Chalov,forward,47,88,28,71,66
184338,G. Bellusci,defender,10,74,85,78,13
184337,Go Yo Han,midfielder,45,51,97,51,39
205585,J. Price,midfielder,50,48,80,79,98
52752,T. Barnetta,forward,54,58,12,75,36
178448,A. Luci,midfielder,32,45,40,55,55
215568,Naranjo,midfielder,53,22,58,11,45
36111,K. Beckerman,midfielder,32,93,67,90,61
143119,M. Pavone,forward,76,32,62,64,84
200461,M. Makuszewski,midfielder,38,21,29,22,29
211723,T. Knipping,defender,91,31,12,43,79
223498,E. Cecchini,midfielder,52,65,11,76,50
222986,M. Morishige,defender,16,14,88,66,79
220938,J. Correa,midfielder,38,54,82,13,39
49161,O. Deschacht,defender,87,65,61,61,12
216067,R. Gagliolo,defender,59,25,49,53,20
230400,Allison Sireo,defender,44,49,12,28,52
210688,A. Trondsen,midfielder,15,50,81,38,51
207872,J. Botaka,midfielder,57,92,66,33,32
193278,C. Mavinga,defender,59,98,35,40,33
188157,L. Immers,midfielder,45,80,19,52,19
167933,Y. Cahuzac,midfielder,85,13,91,68,34
189436,L. Ariaudo,defender,65,31,63,31,51
215292,M. Cauteruccio,forward,87,36,47,79,96
205818,R. Woods,midfielder,61,30,33,38,84
199674,Jorge Teixeira,defender,40,90,91,84,71
220921,A. Esiti,midfielder,87,96,26,71,30
183800,Y. Mollo,midfielder,39,43,36,50,98
204280,Cristian Herrera,forward,68,98,41,86,12
184823,Djalma,midfielder,94,20,13,29,94
232183,C. Fai,defender,44,80,65,85,92
178417,C. Mulgrew,defender,35,73,73,93,70
205553,L. Ceppitelli,defender,55,10,95,62,96
185068,J. Russell,forward,37,58,23,92,73
186347,M. Rybus,defender,11,13,34,60,63
176619,A. Ramos,forward,65,46,14,78,78
226539,Y. Namli,midfielder,23,24,72,55,90
219879,M. Pisano,forward,81,92,70,78,30
208615,C. Jullien,defender,43,22,55,81,37
201447,S. Lletget,midfielder,92,54,25,47,97
193254,C. Trimmel,defender,91,55,84,73,20
177126,M. Leye,forward,79,98,42,68,37
226278,Xavier,midfielder,56,97,92,83,42
216036,R. Delgado,defender,53,22,24,57,25
189923,C. Nhamoinesu,defender,34,25,27,99,36
208099,I. Runje,defender,37,64,75,77,70
228321,Sergi Palencia,defender,85,17,78,48,72
238555,J. Savarino,forward,45,37,22,53,39
216283,Danilo,defender,74,32,25,36,72
199386,B. Linssen,forward,63,41,31,61,86
178393,A. Cerci,midfielder,43,35,48,15,10
234457,O. Etebo,midfielder,22,39,36,42,76
213209,K. Acosta,midfielder,76,58,60,39,24
226515,Andrei Girotto,midfielder,54,34,23,10,64
214483,C. Arboleda,defender,94,37,92,35,20
212947,J. Cabot,midfielder,88,25,33,67,67
184274,C. Basham,defender,71,26,92,64,71
183249,R. Bobadilla,forward,13,87,55,93,22
241103,Z. Vanheusden,defender,94,87,21,65,37
229582,G. Mancini,defender,26,11,28,60,59
220621,S. Benrahma,forward,15,43,88,47,74
204493,R. Holzhauser,midfielder,52,79,67,36,19
216523,M. Oikonomou,defender,52,71,89,20,93
221641,W. Kanon,defender,63,47,57,11,48
213705,Camacho,forward,27,64,12,90,78
210879,A. Struna,defender,99,42,20,83,88
189118,Thiago Cionek,defender,78,93,28,13,44
220862,J. Hugill,forward,42,53,43,51,76
140222,P. Da Silva,defender,17,57,35,98,34
230333,Jonas Damasto,defender,26,84,22,57,83
163261,P. Bardsley,defender,57,48,97,61,55
214717,L. Reyes,midfielder,95,92,19,42,80
193468,L. Benito,defender,66,66,31,27,37
236987,B. Kamara,defender,41,97,22,74,97
182713,M. Mavraj,defender,32,88,42,85,34
143799,Y. Ayhan,defender,58,69,92,57,32
225206,K. Narey,midfielder,27,13,93,27,83
229556,Allano,midfielder,40,38,21,64,22
102064,C. Terzi,defender,86,10,26,95,27
209840,J. Jeanvier,defender,91,57,92,64,18
215215,F. Fontanini,defender,30,40,65,30,73
237223,J. Gressel,defender,37,84,29,47,66
188070,R. Vargas,midfielder,88,76,30,94,93
190629,D. Villalva,forward,56,90,92,58,18
140196,Y. Endo,midfielder,99,76,57,87,55
215970,B. Bolingoli,defender,47,89,36,88,82
201122,T. Kalas,defender,11,67,95,17,82
229537,T. Cardona,defender,32,19,30,70,99
205726,G. Brugman,midfielder,25,84,66,49,88
214685,P. Rubio,forward,43,54,32,72,74
181404,L. Mabiala,defender,18,56,32,46,58
188058,A. Kravets,forward,48,98,43,58,58
230298,Walter Silvieiro,forward,27,93,73,49,27
220570,J. Bednarek,defender,99,31,54,53,68
235673,D. Maresic,defender,40,56,89,42,76
191123,D. Alar,forward,55,90,39,84,56
238227,K. Diatta,midfielder,58,54,71,31,20
231571,J. Lucumi,midfielder,21,62,56,95,31
230291,Thiago Alminxa,forward,35,10,26,37,27
201363,R. Matos,forward,63,13,32,88,87
230289,Santi da Bruma,forward,53,92,28,30,61
210321,R. Quioto,midfielder,39,30,15,45,11
193420,M. Schmiedebach,midfielder,78,22,55,57,72
219787,A. Mosquera,defender,72,20,61,44,59
230794,Nacho Gil,midfielder,85,65,86,78,57
173703,R. Williams,defender,39,76,45,46,48
230278,Carleto Costinha,midfielder,46,66,26,35,18
246403,B. Caicedo,defender,51,41,60,99,21
204163,J. Okore,defender,45,35,81,47,35
207746,S. Yago,defender,44,25,76,10,51
208769,W. Vaulks,midfielder,62,86,51,85,95
189819,Rogerinho,midfielder,21,57,75,24,47
208251,S. Longo,forward,31,98,14,85,50
230521,Nilsito Vilela,forward,98,32,35,76,40
214393,D. Banguero,defender,20,68,25,38,62
208505,R. Zozulya,forward,74,90,15,26,61
243576,Pedro Porro,midfielder,74,88,76,64,83
215160,F. Angileri,defender,43,77,22,68,37
193910,A. Forshaw,midfielder,39,50,28,69,37
234870,E. Karaca,midfielder,69,41,83,13,24
228981,Y. Boli,forward,59,88,55,35,56
189300,M. Johansson,defender,92,40,55,17,71
226419,F. Sambueza,midfielder,34,51,24,68,58
215155,F. Zuqui,midfielder,74,59,42,41,37
217714,P. Arriola,midfielder,34,56,80,82,15
200818,Bruno Uvini,defender,29,40,30,11,99
223593,J. Correa,forward,16,21,94,12,42
207465,Felipe,midfielder,76,26,56,89,36
189288,G. Angella,defender,71,51,24,72,38
219496,Simy,forward,55,53,88,92,72
232294,R. Morioka,midfielder,95,82,57,60,55
181349,A. Gerndt,forward,44,98,57,88,55
158309,Gao Lin,midfielder,84,47,74,11,96
218981,H. Palacios,defender,31,97,45,91,98
187492,D. Kombarov,defender,19,68,71,26,16
232546,D. Zabala,midfielder,52,98,26,13,46
199266,Ji Dong Won,midfielder,21,55,70,47,96
193632,A. Novikovas,midfielder,50,24,11,46,90
190560,O. Gonzalez,defender,65,82,66,87,37
176992,M. Milligan,midfielder,25,90,55,29,18
46175,M. Rosenberg,forward,66,31,70,70,76
190557,G. Zusi,defender,41,30,18,83,77
199517,Claiton,defender,28,70,29,70,52
240988,D. Vavro,defender,68,45,34,84,37
219988,F. Avenatti,forward,43,87,94,93,48
188499,M. Iori,midfielder,91,78,22,70,94
234835,Domingos Duarte,defender,20,89,37,53,29
204370,S. van de Streek,midfielder,43,89,88,62,49
208977,F. Al Muwallad,midfielder,22,68,99,50,84
201041,L. Carole,defender,86,41,37,47,91
212048,A. Chipciu,defender,38,54,46,10,99
189263,T. Torun,midfielder,19,79,56,63,54
219469,S. Perica,forward,93,87,43,77,90
226380,Hwang Hee Chan,midfielder,11,42,43,35,60
204876,Clerc,defender,70,93,49,53,31
232523,B. Trawally,forward,94,58,37,88,48
189514,H. Afful,defender,52,56,62,53,61
214601,S. Medina,defender,42,81,78,60,77
138306,Angulo,forward,65,39,79,25,70
199490,Joselu,forward,42,82,37,51,45
204352,D. Arslanagic,defender,27,59,69,71,57
215358,M. Meli,midfielder,34,52,65,25,54
186684,Kiko Olivas,defender,77,66,88,95,64
175932,R. De Laet,defender,72,45,24,38,17
226108,F. Romagna,defender,67,12,35,41,66
139836,C. Medjani,midfielder,97,15,75,21,65
191547,S. Koroki,forward,89,18,56,55,39
229435,M. Vlap,forward,20,65,39,28,54
227642,S. Adegbenro,forward,44,34,53,36,32
212282,I. Sylla,defender,32,13,93,45,89
180281,Fernandinho,midfielder,31,35,53,84,67
211513,T. Lawrence,forward,78,42,72,86,46
241464,Pau Torres,defender,50,17,23,53,89
218936,Rafa Soares,defender,25,15,62,94,38
170039,R. Shotton,defender,40,83,99,42,74
213813,A. Fransson,midfielder,99,53,29,46,22
209973,J. Nsame,forward,31,76,45,97,46
228144,Jorge Pombo,forward,23,92,49,56,11
232238,C. Peralta,forward,33,30,67,65,31
186156,L. Ayling,defender,10,82,70,25,85
210985,B. Osborn,midfielder,94,25,24,20,34
203304,B. Assombalonga,forward,90,73,61,31,97
233767,S. Alakouch,defender,98,62,15,63,33
212261,Brandon Thomas,forward,89,53,77,49,15
229155,T. Ouwejan,defender,91,99,22,52,86
206115,I. Hayden,midfielder,24,90,76,45,82
227362,S. Rosted,defender,22,82,39,15,71
214562,L. Castro,forward,69,27,47,39,52
193569,T. Lees,defender,43,29,96,83,89
204060,T. Chery,midfielder,40,68,38,39,20
186651,G. Vural,defender,27,83,13,43,57
226075,M. Bakakis,defender,40,51,83,22,32
221467,Lee Chang Min,midfielder,49,16,81,85,85
205594,Dener,midfielder,11,25,74,24,75
204826,A. Ba,defender,20,63,29,35,63
164633,T. Hoogland,defender,81,59,31,48,58
215321,J. Schunke,defender,81,69,43,27,56
207641,B. Carrasco,midfielder,57,60,11,42,65
223510,A. Mendy,forward,26,23,33,84,95
202002,L. Landre,defender,68,21,65,68,91
237841,M. Murillo,defender,80,38,94,75,29
54033,T. Huddlestone,midfielder,60,11,82,35,46
215056,C. Carbonero,midfielder,91,59,10,76,26
212240,K. Karaman,forward,66,75,98,71,73
224271,T. Goiginger,forward,72,65,63,42,58
216072,G. Letizia,midfielder,58,43,30,41,38
207624,K. Omeruo,defender,13,14,38,10,63
223495,I. Rossi,midfielder,16,61,78,60,95
210695,H. Aleesami,defender,59,28,73,10,20
222982,A. Blin,midfielder,32,81,83,61,34
210438,F. Boulaya,forward,41,43,97,93,37
203782,A. Benali,midfielder,64,96,67,74,40
176901,H. Droguett,midfielder,22,31,81,88,81
209669,D. Siovas,defender,63,57,98,29,53
206085,J. Murphy,forward,53,40,71,71,10
236548,J. Zmrhal,midfielder,83,54,76,61,52
230147,F. Sacko,defender,26,35,46,71,42
188930,Laure,defender,48,87,57,25,70
239106,L. Koutris,defender,53,53,63,10,41
210434,F. Chafik,defender,34,90,86,52,55
235008,L. Robertone,midfielder,23,33,59,47,13
142592,I. Damonte,midfielder,84,15,12,89,12
220671,F. Melchiorri,forward,69,60,20,55,31
212478,G. Zardes,forward,55,15,26,38,48
201982,J. Schmid,defender,44,35,48,70,56
188413,C. Carmona,midfielder,27,82,63,34,55
189177,J. Fleck,midfielder,99,98,36,87,63
230393,Paolito Serra,defender,60,24,13,45,79
189167,A. Gunnarsson,midfielder,91,27,30,73,52
201967,G. Wikheim,forward,99,77,27,14,33
155885,A. McGeady,midfielder,83,94,27,26,27
200429,B. Raman,midfielder,71,19,98,27,36
199661,A. Cohen,midfielder,26,91,75,30,81
158956,J. Barroso,defender,82,30,80,71,47
194795,G. Jara,defender,81,20,85,18,79
192490,Juan Villar,forward,84,57,37,25,69
232938,T. Tomiyasu,defender,86,54,53,96,75
163050,B. Sharp,forward,52,67,24,48,75
207593,J. Uronen,defender,13,24,94,32,14
204776,T. Leistner,defender,46,14,34,96,43
236007,E. Barco,forward,27,15,83,79,62
215015,B. Bianchi,defender,95,57,99,19,50
186598,K. Naughton,defender,41,63,49,29,47
243686,Chiquinho,midfielder,11,75,72,34,67
234468,E. Reynoso,midfielder,63,98,91,71,91
197081,A. Regattin,midfielder,90,82,40,60,66
198868,N. Isimat-Mirin,defender,70,34,12,78,15
188370,Wallace,defender,54,45,80,98,15
230353,Oswaldito Cuba,defender,19,84,77,62,38
223697,R. Gosens,midfielder,63,35,94,65,86
242384,Douglas,forward,20,21,45,50,49
189388,D. Diekmeier,defender,49,16,82,40,54
214988,L. Miranda,midfielder,21,88,59,51,26
189899,V. Wormgoor,defender,71,92,93,22,86
203455,O. Kragl,forward,34,47,85,60,95
176062,S. Kljestan,midfielder,93,64,18,23,63
192955,M. Klich,midfielder,90,41,65,78,65
158394,K. Reichel,defender,65,97,90,71,95
231095,N. Skubic,defender,51,37,22,87,24
204215,A. Reach,midfielder,96,39,98,38,53
142773,W. Montillo,midfielder,44,72,26,46,50
207797,Y. Banana,defender,16,89,16,93,33
208564,P. Ankersen,defender,26,62,22,14,92
179891,M. Heller,midfielder,99,96,84,82,17
213938,D. Biraschi,defender,10,23,80,45,42
181681,S. Williams,midfielder,88,28,10,98,19
167599,R. Elm,midfielder,58,16,59,11,34
211119,Pedro Santos,midfielder,16,50,76,46,74
209839,T. Letschert,defender,20,74,87,74,10
163492,N. Lombaerts,defender,33,74,37,88,34
186274,K. Rausch,defender,44,10,48,94,82
215202,L. Janson,midfielder,34,23,44,82,60
240289,Calero,defender,88,63,23,73,74
204447,F. Lucioni,defender,25,56,52,36,33
224158,S. Amrabat,defender,74,95,11,34,84
199580,C. Goldson,defender,96,77,66,24,14
217242,Y. Kubo,forward,76,43,20,91,74
244374,M. Shaparenko,midfielder,27,23,80,73,35
214421,F. Hinestroza,midfielder,19,45,49,82,28
137109,S. Schaars,midfielder,10,15,37,73,12
221587,J. Lolley,midfielder,57,84,18,66,14
168585,R. Vlaar,defender,69,81,57,54,17
163209,S. Naismith,forward,88,79,34,60,58
204936,J. Egan,defender,18,97,96,69,61
190084,P. Tachtsidis,midfielder,13,16,20,96,38
189059,J. Livermore,midfielder,53,46,87,47,12
231041,C. Ninga,midfielder,34,24,57,10,56
230529,Benjamin Meseira,defender,68,91,59,68,13
181375,M. Martins,forward,32,12,57,57,96
239231,Cucurella,midfielder,58,12,37,12,99
223615,C. Chimino,defender,46,37,31,33,82
53630,J. Van Damme,defender,69,66,95,30,16
183422,J. Howson,midfielder,40,64,73,41,51
138110,Bruno Alves,defender,36,42,51,30,63
199550,B. Martins Indi,defender,93,60,72,83,10
188541,P. Schiattarella,midfielder,90,70,96,79,66
193148,V. Le Goff,defender,75,96,57,25,28
239482,Galeno,forward,20,87,32,31,41
228730,S. Salcedo,defender,86,82,75,89,38
221306,M. Barrios,midfielder,39,65,51,64,84
208250,A. Bakasetas,midfielder,14,78,45,83,59
230259,Juliano Mascarinhas,midfielder,67,19,60,15,84
185200,Vasco Fernandes,defender,29,92,40,65,91
165232,O. Veigneau,defender,11,22,16,73,25
199792,A. Christiansen,midfielder,27,59,37,78,37
207725,M. van der Hoorn,defender,83,17,43,58,52
204908,D. Ndongala,forward,80,93,22,99,60
164459,S. Larsson,midfielder,16,77,84,33,86
239210,F. Eboa Eboa,defender,65,71,77,17,95
207722,Cristiano,forward,88,10,85,92,80
169317,T. Elyounoussi,forward,20,77,63,41,97
211557,F. Barba,defender,13,72,30,11,32
210021,H. Mukhtar,midfielder,30,21,61,99,65
204387,Juan Carlos,midfielder,94,68,30,72,51
210016,Diego Lopes,midfielder,31,48,67,76,43
205408,S. Gentiletti,defender,25,27,54,15,61
205401,V. Qazaishvili,forward,73,27,13,21,80
178007,Miguel Veloso,midfielder,95,23,47,18,80
186452,S. de Jong,midfielder,43,78,89,65,91
203604,D. Pavelka,midfielder,47,26,23,47,19
236112,Douglas Armeira,defender,39,50,27,30,61
234832,K. Pedersen,defender,24,48,34,27,56
176717,P. Karlsson,defender,13,71,37,94,32
213581,M. Nervo,defender,86,28,31,52,53
186444,H. Harbaoui,forward,44,46,86,24,42
212300,J. O'Connell,defender,66,82,54,64,23
200521,T. Ince,midfielder,43,18,27,66,12
203581,I. Balliu,defender,23,87,83,89,88
206651,Roberto Torres,midfielder,54,69,29,44,74
230967,B. Lozano,midfielder,64,18,10,18,38
230199,Vinicius Cardenha,defender,86,62,63,22,64
230198,Juli Piresinho,defender,26,30,89,17,66
223283,F. Diedhiou,forward,54,81,54,81,44
185394,V. Forren,defender,81,37,24,83,91
220466,F. Mattiello,midfielder,22,36,24,44,33
198705,A. Najar,defender,64,34,66,33,92
192560,R. Yabo,midfielder,10,14,58,54,49
192546,E. Stevens,defender,36,81,85,54,87
207650,E. Krafth,defender,11,98,20,60,71
203810,Rodrigo Galo,defender,39,15,93,29,73
157217,N. Cardozo,midfielder,46,14,22,25,89
219167,S. Vittor,defender,70,20,63,43,73
200223,A. Maher,midfielder,91,81,10,97,67
214302,C. Baeza,midfielder,72,22,58,34,97
205086,P. Klement,midfielder,82,71,49,70,23
204830,Vadillo,midfielder,70,80,13,53,88
186140,F. Macheda,forward,69,98,70,82,80
232730,D. Kamada,forward,31,16,36,24,52
243993,Enric Gallego,forward,75,81,85,40,39
205081,Diego Oliveira,forward,26,55,12,21,33
200473,S. Skrzybski,forward,43,45,96,38,87
204823,Nildo Petrolina,midfielder,95,69,91,92,92
214294,E. Pavez,midfielder,60,80,77,42,59
215565,M. Miazga,defender,55,67,55,92,43
197900,P. Kasami,midfielder,26,70,54,15,81
232459,Carlos Ponck,defender,54,36,24,26,99
215050,D. Braghieri,defender,58,24,95,29,77
233225,S. Taniguchi,defender,94,49,27,53,52
209673,D. Dessoleil,defender,49,39,66,88,96
224520,R. Kent,forward,49,45,17,29,45
19975,R. Nuzzolo,forward,42,69,22,75,34
203783,T. Smith,defender,22,28,48,43,22
198150,Guerrero,forward,85,86,79,73,84
180228,David Braz,defender,12,67,42,14,11
199940,J. Cuevas,forward,91,16,14,26,67
146947,Vesga,midfielder,24,99,67,44,52
177922,K. Grosicki,midfielder,88,99,16,56,37
224258,K. Ajer,defender,60,55,61,35,12
215042,G. Lezcano,midfielder,42,23,34,51,43
167936,J. Sorbon,defender,57,80,32,13,41
207616,A. Webster,defender,24,59,48,87,70
200446,Camilo,forward,98,51,56,13,94
230397,Enaldo Toxeto,defender,78,89,19,70,71
226045,J. Gallardo,defender,55,22,41,89,67
20209,Ricardo Costa,defender,40,68,49,41,82
203505,J. Bryan,defender,64,82,14,65,56
200433,L. Hinterseer,forward,97,44,46,92,35
157678,L. Ciman,defender,17,10,28,86,45
112365,R. Cohade,midfielder,59,83,35,66,63
172013,De la Bella,defender,56,44,44,27,40
237291,G. Blanco,forward,60,33,74,97,43
199912,S. Kittel,forward,21,25,49,47,26
175847,Baiano,defender,98,59,80,12,87
221671,Lee Jae Sung,midfielder,69,81,27,23,42
196069,J. Fuenzalida,forward,65,41,32,75,75
189157,Y. Bolasie,midfielder,15,54,95,27,63
183781,A. Bjelland,defender,90,95,12,46,36
172517,M. Jensen,midfielder,88,62,11,73,84
231138,C. Bassogog,midfielder,19,20,86,92,41
206306,J. Ferri,midfielder,27,36,56,73,71
232670,F. Zampedri,forward,29,98,26,11,35
227550,D. Viera,defender,67,86,97,95,21
198617,D. Drexler,midfielder,42,75,81,82,52
190416,D. Le Tallec,midfielder,68,71,83,67,71
226765,L. Gamba,forward,79,99,63,72,44
214477,A. Correa,defender,93,31,37,33,87
203725,V. Misidjan,forward,83,59,40,64,72
200653,G. Burdisso,defender,42,91,94,21,91
224202,I. Chochev,midfielder,75,43,32,14,61
202697,J. Stephens,defender,90,92,80,89,77
202184,J. Plata,forward,37,22,10,78,85
191173,A. Bedoya,midfielder,67,14,35,42,66
230339,Padilhisco,defender,38,48,54,31,91
214209,A. del Valle,forward,40,51,28,89,67
210881,J. McGinn,midfielder,50,14,88,60,13
243903,M. Diop,forward,53,40,34,74,12
193470,A. Souquet,defender,23,96,43,92,76
236221,D. Brasanac,midfielder,50,16,75,81,27
168379,Carmona,midfielder,45,17,85,35,93
223152,S. Vilakazi,midfielder,91,27,54,31,21
204464,J. Ralls,midfielder,34,42,88,27,93
170159,F. Bastians,defender,79,14,85,45,67
184749,D. Gosling,midfielder,92,41,25,83,74
236461,J. Mateta,forward,57,97,55,67,28
162221,F. Haroun,midfielder,57,65,80,47,40
231340,G. Montiel,defender,15,35,96,53,92
189099,J. Kodjia,forward,88,94,14,26,44
222123,A. Long,defender,20,51,58,77,35
183975,J. Kana-Biyik,defender,67,97,76,33,19
239015,E. Dennis,midfielder,41,28,74,75,50
179875,D. N'Doye,forward,99,77,13,96,45
226211,Roger Guedes,forward,75,59,28,87,30
192930,A. Pulido,forward,72,70,83,70,80
204450,P. Diamanka,midfielder,61,85,37,25,91
189857,Quique,forward,77,87,85,23,89
202401,Patric,forward,58,17,72,22,81
172960,L. Grabban,forward,40,90,22,79,41
244383,M. Burda,defender,11,99,70,45,36
211098,B. Dack,midfielder,42,10,86,54,75
187033,S. Morrison,defender,67,10,72,76,91
214169,W. Tesillo,defender,28,11,52,96,85
186519,Juan Cala,defender,92,33,18,53,20
235926,M. Zaracho,midfielder,55,16,96,13,12
217235,Zainadine,defender,65,21,16,32,76
236690,M. Ngadeu-Ngadjui,defender,46,72,83,50,18
235410,Y. En-Nesyri,forward,74,52,87,57,87
208017,I. Santini,forward,43,79,15,34,52
224656,O. Aina,midfielder,26,83,14,55,73
216464,A. Browne,midfielder,34,37,84,20,26
235663,G. Til,midfielder,33,36,72,98,33
172685,Crespo,defender,23,63,67,95,35
224909,P. Aguedar,defender,17,53,14,79,83
191627,M. Rits,midfielder,46,20,58,89,71
205194,Ewerton,defender,20,85,97,12,46
202882,T. Bifouma,midfielder,49,61,42,47,24
177280,T. Reginiussen,defender,75,49,29,51,30
235134,P. Rosario,midfielder,79,29,74,52,22
213884,R. Christie,midfielder,95,27,21,65,63
190330,N. Rigoni,midfielder,86,48,50,47,29
184183,S. Dewaest,defender,53,84,31,46,74
201335,F. Santander,forward,53,89,15,19,37
182133,A. Epureanu,defender,89,21,15,90,14
168565,H. Rodallega,forward,85,86,33,47,36
213620,F. Mora,forward,34,52,84,70,41
209780,S. Schrijvers,forward,31,11,42,57,77
224371,J. Bowen,midfielder,28,68,26,74,82
171378,P. Aguilar,defender,98,52,44,51,39
211826,R. Czichos,defender,84,60,66,37,44
216433,A. El Ghazi,forward,45,74,40,77,10
182896,R. Rosales,defender,29,78,94,58,74
178287,S. Arfield,midfielder,58,34,12,86,60
207472,G. Sakai,defender,22,68,30,56,90
229221,William,defender,64,63,45,89,57
235875,Pol Lirola,defender,46,97,66,84,89
184417,Sergio Tejera,midfielder,78,76,92,29,85
230497,Erick Gameira,forward,49,44,72,88,75
201313,C. Ciano,forward,90,78,46,11,28
203872,G. Hauche,forward,69,54,84,52,56
192349,Renatinho,midfielder,85,36,12,32,87
163419,B. Sagna,defender,10,97,69,27,56
228698,V. Kovalenko,midfielder,72,32,90,76,56
186456,J. van der Heijden,defender,94,76,95,38,81
230488,Alvildo Sousa,midfielder,71,48,22,43,51
204886,P. Gouano,defender,29,42,59,53,87
121170,A. Meier,forward,69,25,81,29,53
